RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
9470,15674573,Gearhart,713.0,france,FEMALE,25.0,4,121172.97,1,Yes,Yes,56268.98,N0,No,3, Gold ,993
9471,15694859,McLean,751.0,GERMANY,FEMALE,28.0,10,132932.14,2,Yes,Yes,46630.47,N0,No,5,diamond,411
9472,15776404,Williamson,523.0,france,M,22.0,8,123374.46,1,Yes,Yes,124906.59,N0,No,4,Platinum,862
9473,15579345,Murphy,355.0,GERMANY,FEMALE,262.0,0,161371.5,1,Yes,Yes,134869.93,N0,No,5,Platinum,
9474,15690733,Angelo,608.0, spain ,M,45.0,4,0.0,2,No,No,36697.48,Yess,Yes,1,diamond,796
9475,15631481,Thomson,673.0,france,M,51.0,8,79563.36,2,Yes,Yes,172200.91,N0,No,3,Platinum,419
9476,15620988,Murray,616.0,france,M,46.0,2,0.0,2,Yes,No,137136.46,N0,No,2, Gold ,646
9477,15571529,ybriK,650.0,GERMANY,FEMALE,48.0,7,138232.24,1,Yes,No,57594.78,N0,No,4,diamond,783
9478,15592104,Lane,655.0,france,FEMALE,41.0,5,0.0,1,No,No,36548.0,Yess,Yes,2,diamond,945
9479,15651900,Bergamaschi,782.0,GERMANY,FEMALE,53.0,1,81571.05,1,Yes,No,182960.46,Yess,Yes,4,diamond,389
9480,15596212,Yang,781.0, spain ,M,35.0,1,0.0,2,No,No,42117.9,N0,No,1,Platinum,423
9481,15710687,Mills,101.0,france,FEMALE,33.0,0,95927.04,1,Yes,No,199478.05,N0,No,2,diamond,270
9482,15613787,Chidubem,505.0, spain ,M,35.0,8,116932.59,1,Yes,No,262.0,N0,No,4,Platinum,671
9483,15599211,Findlay,707.0,france,M,40.0,1,0.0,2,Yes,No,14090.4,Yess,Yes,3,Platinum,222
9484,15675983,Wood,692.0,france,FEMALE,36.0,3,79551.12,1,No,Yes,178267.07,N0,No,2,SILVR,591
9485,15622370,Boyle,813.0,GERMANY,M,30.0,1,116416.94,1,No,Yes,85808.22,N0,No,1,diamond,892
9486,15656319,Toscano,799.0, spain ,M,37.0,4,88141.1,1,Yes,No,109659.12,N0,No,1, Gold ,228
9487,15605130,Seccombe,753.0,france,M,32.0,6,177729.13,1,Yes,Yes,161642.08,N0,No,3,SILVR,987
9488,15672574,Uspenskaya,850.0, spain ,FEMALE,32.0,5,0.0,1,Yes,Yes,3830.59,N0,No,2,SILVR,979
9489,15659355,McKenzie,671.0, spain ,M,32.0,6,123912.78,2,Yes,Yes,146636.44,N0,No,1,Platinum,748
9490,15777907,Liang,791.0,france,FEMALE,33.0,3,0.0,1,Yes,Yes,144413.92,Yess,Yes,5,SILVR,653
9491,15655171,Yermakova,19.0,france,M,80.0,3,0.0,1,Yes,Yes,65801.44,N0,No,1,Platinum,387
9492,15619674,White,649.0,france,FEMALE,35.0,4,108306.44,1,Yes,Yes,192486.24,N0,No,1,Platinum,932
9493,15775192,Rounsevell,732.0,GERMANY,FEMALE,48.0,4,102962.62,1,Yes,No,120852.85,Yess,Yes,3,diamond,287
9494,15617657,Ts'ai,664.0,france,FEMALE,36.0,0,103502.22,1,Yes,Yes,146191.82,N0,No,2,SILVR,825
9495,15688951,Stoneman,789.0,GERMANY,M,43.0,8,119654.44,2,No,Yes,148412.24,Yess,Yes,5,Platinum,570
9496,15763460,Yao,680.0,france,M,33.0,10,183768.47,1,Yes,No,164119.35,N0,No,3,Platinum,291
9497,15756992,Chukwukere,701.0,france,M,37.0,1,0.0,2,Yes,No,163457.55,N0,No,3, Gold ,947
9498,15617454,Ifeatu,684.0,france,FEMALE,25.0,1,38.0,2,No,Yes,144978.47,N0,No,2,diamond,904
9499,15701932,Millar,586.0,france,FEMALE,52.0,6,140900.97,1,Yes,Yes,67288.89,N0,No,3,SILVR,396
9500,15700813,Igwebuike,522.0,GERMANY,FEMALE,25.0,5,94049.92,2,Yes,No,103269.0,N0,No,3,SILVR,913
9501,15645600,Obidimkpa,739.0, spain ,FEMALE,27.0,8,98926.4,1,Yes,Yes,106969.98,N0,No,2, Gold ,474
9502,15634146,Hou,835.0,GERMANY,M,18.0,2,142872.36,1,Yes,Yes,117632.63,N0,No,3, Gold ,650
9503,15686743,Moody,790.0, spain ,M,29.0,3,46057.96,2,Yes,Yes,799.0,N0,No,3,SILVR,312
9504,15698792,Keldie,671.0,france,FEMALE,48.0,6,119769.77,1,No,Yes,66032.65,N0,No,2,diamond,475
9505,15591724,Liu,560.0,france,FEMALE,44.0,5,143244.97,1,Yes,No,98661.27,N0,No,5,diamond,768
9506,15571281,Ts'ao,651.0,france,M,28.0,10,79562.98,1,Yes,Yes,74687.37,N0,No,3,SILVR,251
9507,15661380,Walker,682.0,france,M,69.0,6,0.0,2,No,Yes,149604.18,N0,No,2,Platinum,547
9508,15728885,Defalco,101.0,france,M,355.0,0,0.0,1,Yes,Yes,79888.78,N0,No,3, Gold ,398
9509,15618950,Lo Duca,644.0, spain ,M,26.0,8,19.0,2,Yes,Yes,138775.69,N0,No,1, Gold ,384
9510,15609804,Hyde,688.0,france,M,29.0,1,0.0,2,Yes,No,154695.57,N0,No,5,Platinum,352
9511,15735849,Kanayochukwu,617.0,france,FEMALE,26.0,2,165947.99,2,No,Yes,168834.38,N0,No,5, Gold ,319
9512,15652948,Yen,738.0,france,M,33.0,4,92676.3,1,Yes,No,105817.63,N0,No,1, Gold ,992
9513,15618155,Ts'ui,663.0,france,M,45.0,5,262.0,1,Yes,Yes,48682.1,N0,No,2, Gold ,290
9514,15566378,Tillman,515.0,france,M,48.0,5,129387.94,1,No,Yes,147955.91,Yess,Yes,3,SILVR,269
9515,15565879,Riley,845.0,france,FEMALE,28.0,9,0.0,2,Yes,Yes,56185.98,N0,No,5,SILVR,243
9516,15792922,Tu,355.0, spain ,M,38.0,9,38.0,1,Yes,Yes,81861.1,N0,No,4,Platinum,345
9517,15770567,Ruiz,557.0,france,FEMALE,32.0,3,123502.53,1,Yes,Yes,69826.8,N0,No,4,diamond,723
9518,15738042,Goliwe,543.0,GERMANY,M,37.0,8,140894.06,2,Yes,Yes,118059.19,N0,No,1, Gold ,623
9519,15714920,Balashov,543.0,GERMANY,M,44.0,7,163867.86,1,Yes,Yes,112333.22,N0,No,1,Platinum,473
9520,15782121,Leonard,610.0,france,FEMALE,27.0,2,0.0,2,Yes,No,14546.76,N0,No,3,SILVR,756
9521,15673180,Onyekaozulu,355.0,GERMANY,FEMALE,18.0,2,93816.7,2,Yes,No,126172.11,N0,No,1,diamond,523
9522,15660636,Carpenter,540.0, spain ,FEMALE,40.0,8,0.0,2,Yes,No,3560.0,N0,No,5, Gold ,501
9523,15664504,Beede,418.0,france,M,35.0,7,0.0,2,Yes,Yes,88878.15,N0,No,3,diamond,530
9524,15790322,Beneventi,660.0,france,FEMALE,32.0,0,101.0,1,Yes,No,84605.0,N0,No,4,Platinum,458
9525,15739847,Sadlier,850.0,GERMANY,M,38.0,5,146756.68,1,Yes,No,78268.61,N0,No,2, Gold ,19.0
9526,15699415,Lewis,618.0,france,FEMALE,46.0,6,150213.71,1,Yes,No,120668.46,Yess,Yes,2,Platinum,955
9527,15665521,Chiazagomekpele,19.0,GERMANY,M,18.0,5,111183.53,2,No,Yes,10063.75,N0,No,5, Gold ,642
9528,15682868,Elliott,850.0,france,FEMALE,40.0,9,99816.46,1,Yes,Yes,163989.66,Yess,Yes,3,Platinum,873
9529,15584462,Liang,739.0,france,M,34.0,9,0.0,1,Yes,No,60584.33,N0,No,3,Platinum,788
9530,15661708,She,508.0,france,FEMALE,101.0,5,0.0,2,Yes,Yes,262.0,N0,No,3,Platinum,821
9531,15584452,Bozeman,667.0,france,M,41.0,6,0.0,2,No,No,167181.77,N0,No,2,Platinum,298
9532,15717010,Yu,741.0,france,FEMALE,60.0,5,0.0,1,Yes,Yes,38914.51,N0,No,1,Platinum,563
9533,15643828,Teng,592.0,france,M,29.0,7,0.0,2,Yes,Yes,91196.67,N0,No,5, Gold ,624
9534,15733361,Davide,651.0,GERMANY,FEMALE,45.0,6,86714.06,1,Yes,No,85869.89,Yess,Yes,2,Platinum,773
9535,15795488,Beneventi,773.0, spain ,M,52.0,2,0.0,2,Yes,No,57337.79,N0,No,5,Platinum,607
9536,15581551,Yobachukwu,850.0, spain ,M,41.0,8,132838.07,1,Yes,Yes,175347.28,N0,No,4,diamond,751
9537,15632051,Douglas,550.0,GERMANY,FEMALE,42.0,10,128707.31,1,Yes,No,63092.65,Yess,Yes,4,Platinum,337
9538,15780409,Egobudike,783.0,france,M,40.0,6,0.0,2,Yes,No,109742.55,N0,No,1, Gold ,382
9539,15572767,Shelby,777.0,france,M,29.0,2,0.0,2,Yes,No,124489.88,N0,No,2,diamond,695
9540,15590337,Golubov,659.0,france,M,29.0,6,123192.12,1,Yes,Yes,56971.41,Yess,Yes,1,diamond,783
9541,15634551,Williamson,727.0,GERMANY,M,,3,115248.11,4,Yes,No,130752.01,Yess,Yes,3,diamond,343
9542,15669290,Fan,603.0,france,M,38.0,8,59360.77,1,Yes,Yes,191457.06,N0,No,1, Gold ,583
9543,15621140,Nwebube,644.0, spain ,M,37.0,9,0.0,2,Yes,Yes,96442.86,N0,No,2,diamond,577
9544,15613518,Bellucci,647.0,france,FEMALE,35.0,6,112668.7,1,No,Yes,122584.29,N0,No,3,Platinum,525
9545,15728043,Udinese,648.0,GERMANY,FEMALE,37.0,7,138503.51,2,Yes,No,57215.85,N0,No,4,Platinum,470
9546,15570073,Marian,, spain ,M,57.0,1,0.0,1,Yes,Yes,195940.96,N0,No,4,Platinum,226
9547,15777033,Chizoba,543.0,france,M,29.0,7,0.0,2,Yes,Yes,105448.74,N0,No,3,Platinum,799.0
9548,15682454,McFarland,355.0,france,FEMALE,34.0,3,0.0,2,Yes,Yes,37870.29,N0,No,1,SILVR,19.0
9549,15758513,McDonald,569.0,france,M,43.0,7,0.0,2,Yes,No,52534.81,N0,No,1,Platinum,367
9550,15772604,Chiemezie,578.0, spain ,M,36.0,1,157267.95,2,Yes,No,141533.19,N0,No,5,Platinum,940
9551,15721715,Fane,769.0,france,FEMALE,40.0,9,133871.05,1,Yes,Yes,50568.02,N0,No,4,Platinum,887
9552,15688563,Marchesi,694.0,GERMANY,M,31.0,4,543.0,2,Yes,No,26116.82,N0,No,4,Platinum,753
9553,15772009,Scott,664.0,france,FEMALE,41.0,5,0.0,1,Yes,Yes,152054.33,N0,No,5,Platinum,550
9554,15809585,H?,646.0,france,M,38.0,7,0.0,2,Yes,No,1528.4,N0,No,3,SILVR,462
9555,15593778,Craig,779.0,france,FEMALE,29.0,3,46388.16,3,Yes,No,127939.26,Yess,Yes,3,diamond,922
9556,15655360,Chikelu,782.0,GERMANY,FEMALE,72.0,5,148666.99,1,Yes,No,2605.65,Yess,Yes,4, Gold ,705
9557,15780909,Caffyn,769.0,GERMANY,M,34.0,7,115101.5,1,No,No,57841.89,Yess,Yes,2,SILVR,804
9558,15757310,Otitodilichukwu,655.0,GERMANY,M,67.0,6,148363.38,1,Yes,Yes,186995.17,N0,No,5,Platinum,241
9559,15801411,Green,623.0, spain ,M,46.0,4,0.0,1,Yes,No,5549.11,Yess,Yes,3,diamond,598
9560,15761706,Y?an,705.0, spain ,FEMALE,39.0,8,144102.32,1,Yes,Yes,11682.36,N0,No,2, Gold ,219
9561,15658409,Mao,686.0,france,M,41.0,5,128876.71,3,Yes,Yes,106939.34,Yess,Yes,5,diamond,339
9562,15810010,Dahlenburg,678.0,GERMANY,M,36.0,6,118448.15,2,Yes,No,262.0,N0,No,3, Gold ,761
9563,15627027,Shih,738.0,france,M,39.0,5,0.0,2,Yes,Yes,114388.98,N0,No,3,SILVR,514
9564,15624374,Maclean,703.0,france,M,28.0,9,0.0,2,No,Yes,19.0,N0,No,1,SILVR,462
9565,15720083,Fiorentino,554.0, spain ,M,42.0,1,0.0,2,No,Yes,183492.9,N0,No,2, Gold ,593
9566,15752294,Long,582.0,france,FEMALE,38.0,9,135979.01,4,Yes,Yes,76582.95,Yess,Yes,2,SILVR,876
9567,15743193,Olson,644.0,france,M,37.0,6,117271.8,2,Yes,No,104217.96,Yess,Yes,5,Platinum,949
9568,15696733,McKenzie,724.0,france,M,29.0,4,0.0,1,Yes,No,8982.75,N0,No,5, Gold ,881
9569,15677522,Rossi,593.0,france,M,19.0,1,0.0,2,No,No,9984.4,N0,No,4,diamond,357
9570,15643523,Power,710.0, spain ,FEMALE,30.0,10,0.0,2,Yes,No,19500.1,N0,No,5,Platinum,420
9571,15624936,Yen,631.0,france,M,35.0,8,129205.49,1,Yes,Yes,79146.36,N0,No,2,SILVR,460
9572,15716085,Norris,739.0, spain ,FEMALE,41.0,8,543.0,1,Yes,No,191694.77,Yess,Yes,1,Platinum,618
9573,15641688,Collier,644.0, spain ,M,18.0,7,0.0,1,No,Yes,59645.24,Yess,Yes,1, Gold ,620
9574,15796834,Rivers,652.0,GERMANY,M,35.0,7,104015.54,2,Yes,Yes,55207.88,N0,No,1,Platinum,926
9575,15720123,Hudson,554.0, spain ,M,37.0,3,0.0,2,Yes,No,166177.3,N0,No,1, Gold ,612
9576,15604732,Milani,483.0,france,FEMALE,30.0,9,0.0,2,No,No,136356.97,N0,No,3,Platinum,970
9577,15723484,Hunt,669.0,GERMANY,FEMALE,42.0,1,103873.39,1,Yes,No,148611.52,N0,No,2,SILVR,964
9578,15807120,Oluchukwu,841.0,GERMANY,FEMALE,52.0,3,112383.03,1,Yes,No,85516.37,Yess,Yes,4,Platinum,778
9579,15810891,Lorenzo,662.0,france,M,34.0,2,117731.79,2,No,Yes,55120.79,N0,No,1, Gold ,792
9580,15640407,Chidiegwu,821.0,GERMANY,M,45.0,0,101.0,2,Yes,Yes,131778.58,N0,No,5,Platinum,945
9581,15778838,Warren,783.0,france,M,38.0,9,543.0,1,Yes,No,153269.98,N0,No,2, Gold ,343
9582,15709256,Glover,850.0,france,FEMALE,28.0,9,0.0,2,Yes,Yes,164864.67,N0,No,4, Gold ,891
9583,15742285,Andersen,559.0,france,M,62.0,6,118756.62,1,Yes,Yes,20367.68,N0,No,5,Platinum,931
9584,15729019,Arcuri,602.0, spain ,M,34.0,8,98382.72,1,Yes,No,39542.0,N0,No,4, Gold ,240
9585,15608588,Mackinlay,563.0,GERMANY,M,41.0,2,100520.92,1,Yes,Yes,19412.8,Yess,Yes,5,diamond,271
9586,15610557,McCarthy,695.0, spain ,FEMALE,35.0,7,79858.13,2,Yes,Yes,127977.66,N0,No,5,Platinum,408
9587,15786418,Chiu,546.0,france,FEMALE,20.0,6,0.0,1,No,Yes,20508.85,N0,No,4, Gold ,524
9588,15653050,Norriss,719.0,GERMANY,FEMALE,76.0,10,95052.29,1,Yes,No,176244.87,N0,No,4,diamond,517
9589,15744914,Moore,539.0,GERMANY,M,42.0,1,177728.55,1,Yes,No,105013.63,N0,No,5,Platinum,912
9590,15669611,Mott,632.0,france,M,71.0,3,83116.68,1,Yes,Yes,27597.76,N0,No,5,Platinum,742
9591,15594786,Ts'ai,772.0,GERMANY,M,34.0,7,111565.91,1,Yes,Yes,121073.23,N0,No,1, Gold ,887
9592,15649211,Fokina,708.0, spain ,M,40.0,8,83015.71,1,Yes,No,101089.76,N0,No,3,diamond,699
9593,15766066,Nikitina,668.0,GERMANY,FEMALE,28.0,1,124511.01,1,No,No,114258.18,N0,No,1,diamond,529
9594,15772216,Henry,738.0,france,FEMALE,67.0,1,130652.52,1,No,Yes,22762.23,N0,No,4,diamond,707
9595,15619898,Chiefo,785.0,france,M,55.0,5,0.0,2,Yes,Yes,7008.65,N0,No,2,diamond,263
9596,15724543,Mao,597.0,france,M,61.0,5,0.0,2,Yes,Yes,81299.17,N0,No,1, Gold ,567
9597,15755084,Bezrukova,531.0,france,M,37.0,7,121854.45,1,Yes,No,147521.35,N0,No,1,Platinum,515
9598,15730441,Dodd,509.0,france,M,26.0,10,0.0,2,Yes,Yes,6177.83,N0,No,5,Platinum,425
9599,15666767,Lori,508.0,france,M,35.0,1,86893.28,1,No,No,59374.82,N0,No,2,SILVR,408
9600,15690456,Yudina,749.0,GERMANY,FEMALE,32.0,7,79523.13,1,No,Yes,157648.12,N0,No,5, Gold ,628
9601,15570533,Conti,621.0,GERMANY,FEMALE,55.0,7,38.0,1,No,Yes,75685.59,Yess,Yes,4,SILVR,412
9602,15797692,Volkova,659.0,france,FEMALE,33.0,7,89939.62,1,Yes,No,136540.09,N0,No,5, Gold ,458
9603,15603135,Boni,634.0,GERMANY,FEMALE,59.0,3,95727.05,1,No,No,97939.4,Yess,Yes,3,SILVR,698
9604,15698927,Ritchie,675.0,france,M,39.0,7,0.0,2,No,Yes,36267.21,N0,No,5, Gold ,543.0
9605,15687363,McMillan,770.0,france,M,31.0,3,155047.56,2,Yes,Yes,186064.34,N0,No,4,diamond,948
9606,15733444,Phillips,736.0,france,FEMALE,29.0,9,0.0,2,No,No,176152.7,N0,No,2,Platinum,790
9607,15678057,Lombardi,524.0,france,M,44.0,10,118569.03,2,No,No,82117.2,N0,No,5, Gold ,843
9608,15806918,dnalerI,674.0,france,M,28.0,5,0.0,1,Yes,Yes,151925.25,N0,No,3, Gold ,377
9609,15638247,Boan,700.0, spain ,M,44.0,9,0.0,2,Yes,No,142287.65,N0,No,4,diamond,533
9610,15674833,oahS,741.0,france,FEMALE,35.0,1,19.0,2,Yes,No,36557.55,N0,No,1,SILVR,500
9611,15812534,Chiemenam,455.0,france,M,40.0,1,0.0,3,No,Yes,129975.34,N0,No,2,Platinum,407
9612,15586522,Hunter,608.0, spain ,M,37.0,2,130461.02,1,Yes,No,21967.15,N0,No,5,SILVR,642
9613,15794297,McKay,776.0,france,M,36.0,1,0.0,2,Yes,No,53477.76,N0,No,3,diamond,329
9614,15737025,Roberts,635.0,france,M,33.0,1,0.0,3,No,No,178067.33,Yess,Yes,5,diamond,897
9615,15615931,Aitken,746.0,france,FEMALE,37.0,4,0.0,2,No,Yes,171039.56,N0,No,5,Platinum,219
9616,15664860,Chao,692.0, spain ,FEMALE,47.0,3,0.0,2,Yes,No,38.0,Yess,Yes,3,SILVR,525
9617,15664539,Bruce,683.0, spain ,M,35.0,9,61172.04,1,No,No,82951.12,N0,No,3, Gold ,306
9618,15583692,Chan,591.0,GERMANY,FEMALE,35.0,2,90194.34,2,Yes,No,57064.57,N0,No,5,diamond,986
9619,15693131,Watts,581.0,france,FEMALE,24.0,3,95508.2,1,Yes,Yes,45755.0,N0,No,5,Platinum,463
9620,15779973,Gibbons,684.0,GERMANY,M,35.0,3,99967.76,1,Yes,Yes,176882.08,N0,No,1,SILVR,606
9621,15620557,Ni,561.0, spain ,M,37.0,4,101470.29,1,No,Yes,88838.14,N0,No,1,SILVR,433
9622,15639549,Jen,718.0,GERMANY,FEMALE,33.0,4,70541.06,1,No,No,88592.8,N0,No,2,diamond,811
9623,15618750,Phillips,590.0,france,M,355.0,8,112211.61,1,Yes,No,26261.42,N0,No,3, Gold ,820
9624,15796790,Amaechi,573.0,france,FEMALE,47.0,8,154543.98,1,Yes,No,29586.73,N0,No,4,diamond,
9625,15668309,Maslow,350.0,france,FEMALE,,0,111098.85,1,Yes,Yes,,Yess,Yes,2,diamond,670
9626,15732437,Rowley,504.0,GERMANY,FEMALE,44.0,0,131873.07,2,Yes,Yes,158036.72,Yess,Yes,3, Gold ,646
9627,15665158,Chukwuemeka,813.0, spain ,M,27.0,1,137275.36,1,No,Yes,115733.16,N0,No,2,Platinum,799
9628,15689322,Bevan,641.0, spain ,M,31.0,3,153316.14,1,Yes,No,59927.99,N0,No,4,diamond,667
9629,15596624,ppoT,662.0,france,FEMALE,22.0,9,0.0,2,Yes,Yes,44377.65,N0,No,1,SILVR,910
9630,15601977,Burgoyne,497.0, spain ,M,44.0,2,121250.04,1,No,Yes,79691.4,N0,No,3,diamond,595
9631,15801462,Yermakov,716.0,france,M,31.0,8,109578.04,2,Yes,Yes,51503.51,N0,No,1,diamond,393
9632,15566139,Ts'ui,526.0,france,FEMALE,37.0,5,53573.18,1,Yes,No,62830.97,N0,No,4, Gold ,870
9633,15791006,Kodilinyechukwu,760.0,GERMANY,FEMALE,34.0,6,543.0,1,Yes,No,19.0,N0,No,5,SILVR,785
9634,15668057,K?,669.0,france,FEMALE,31.0,6,113000.66,1,Yes,No,40467.82,N0,No,4, Gold ,655
9635,15580805,Marino,655.0,france,M,27.0,10,0.0,2,Yes,No,51620.94,N0,No,4,SILVR,925
9636,15658768,Lucas,547.0,france,FEMALE,49.0,2,0.0,1,No,No,65466.93,Yess,Yes,5,diamond,618
9637,15613048,Anderson,648.0,GERMANY,FEMALE,40.0,5,139973.65,1,Yes,Yes,667.66,Yess,Yes,2, Gold ,579
9638,15803654,ieW,19.0,france,FEMALE,31.0,2,151290.16,1,Yes,Yes,172437.12,N0,No,1,diamond,790
9639,15662337,Baldwin,744.0,GERMANY,FEMALE,50.0,1,543.0,2,No,Yes,106061.47,Yess,Yes,2, Gold ,543.0
9640,15650924,Foster,761.0, spain ,FEMALE,32.0,4,103515.39,2,Yes,Yes,177622.38,N0,No,2,SILVR,311
9641,15647203,Gebhart,750.0,france,FEMALE,35.0,3,0.0,1,Yes,No,191520.5,N0,No,1,diamond,879
9642,15682778,Fedorov,680.0,france,M,34.0,9,0.0,2,Yes,Yes,95686.6,N0,No,4,Platinum,221
9643,15579820,Robertson,19.0, spain ,M,38.0,6,106687.76,1,Yes,No,173776.5,N0,No,4, Gold ,546
9644,15709354,Tudawali,521.0,france,FEMALE,41.0,2,0.0,2,Yes,Yes,113089.43,N0,No,4, Gold ,243
9645,15728480,Iloerika,452.0,france,FEMALE,35.0,8,0.0,2,Yes,Yes,149614.81,N0,No,1,Platinum,514
9646,15641091,Onyemauchechukwu,695.0,france,FEMALE,31.0,5,106089.2,1,No,No,99537.68,N0,No,4, Gold ,324
9647,15603111,Muir,850.0, spain ,M,71.0,10,69608.14,1,Yes,No,97893.4,Yess,Yes,2,SILVR,786
9648,15679693,Walker,625.0,france,M,31.0,5,0.0,2,No,Yes,90.07,N0,No,3,SILVR,262.0
9649,15797190,Charlton,608.0,GERMANY,FEMALE,40.0,7,96202.32,1,No,No,161154.85,N0,No,5,SILVR,822
9650,15788025,Tseng,715.0,france,FEMALE,38.0,0,0.0,2,Yes,Yes,332.81,N0,No,2,diamond,493
9651,15646168,Ifeatu,834.0, spain ,M,33.0,5,0.0,2,Yes,No,66285.18,N0,No,1,Platinum,746
9652,15580493,Chin,469.0,france,M,33.0,1,127818.52,1,Yes,No,163477.22,N0,No,1,Platinum,933
9653,15726720,Blinova,480.0,france,FEMALE,40.0,7,0.0,1,Yes,No,170332.67,Yess,Yes,1, Gold ,751
9654,15735799,Maconochie,527.0,GERMANY,M,38.0,3,137318.42,1,Yes,Yes,126144.96,N0,No,4,Platinum,379
9655,15773098,Ch'in,834.0, spain ,M,34.0,5,0.0,2,No,No,53437.1,N0,No,5, Gold ,709
9656,15668971,Nicholson,583.0,france,FEMALE,40.0,4,55776.39,2,Yes,No,26920.43,N0,No,3, Gold ,574
9657,15603221,Burgess,696.0,GERMANY,M,32.0,4,84421.62,1,No,Yes,52314.71,N0,No,5,Platinum,491
9658,15740043,Young,606.0,france,M,32.0,5,83161.65,1,Yes,Yes,116885.59,N0,No,4,Platinum,391
9659,15712264,Plumb,713.0,france,FEMALE,38.0,10,262.0,2,Yes,Yes,126263.97,N0,No,5,Platinum,238
9660,15751926,Trentino,821.0,GERMANY,M,42.0,3,87807.29,2,Yes,Yes,64613.81,N0,No,2,SILVR,716
9661,15589401,Allen,550.0,france,FEMALE,30.0,4,0.0,2,Yes,No,89216.29,N0,No,3, Gold ,355.0
9662,15742019,Benford,675.0,france,FEMALE,39.0,6,0.0,2,No,No,83419.15,N0,No,4,diamond,367
9663,15660611,ollaG,748.0, spain ,M,39.0,3,0.0,2,Yes,Yes,123998.52,N0,No,2,Platinum,511
9664,15607634,Cobb,799.0,GERMANY,M,40.0,9,95293.86,2,No,Yes,96985.58,N0,No,4,Platinum,408
9665,15595036,ytrehoD,726.0,GERMANY,M,30.0,7,92847.59,1,Yes,No,146154.06,N0,No,5,diamond,361
9666,15745794,Cocci,547.0,france,M,30.0,6,0.0,2,Yes,Yes,18471.86,N0,No,5,Platinum,458
9667,15781689,Macadam,758.0, spain ,M,35.0,5,262.0,2,Yes,No,95009.6,N0,No,5,SILVR,921
9668,15696054,Tychonoff,596.0,france,M,37.0,2,101.0,1,No,Yes,121175.86,N0,No,3,diamond,862
9669,15752467,Johnson,720.0, spain ,M,34.0,3,0.0,2,Yes,Yes,77047.78,N0,No,4,diamond,368
9670,15597739,Tu,674.0,france,M,37.0,3,0.0,1,Yes,No,158049.9,N0,No,1, Gold ,716
9671,15651336,Chidiebere,756.0,france,FEMALE,32.0,4,0.0,2,Yes,No,147040.25,N0,No,5,Platinum,809
9672,15636061,Pope,649.0,GERMANY,M,78.0,4,68345.86,2,Yes,Yes,142566.75,N0,No,2,Platinum,446
9673,15723013,Sutherland,613.0,GERMANY,M,28.0,7,76656.4,2,Yes,Yes,185483.24,N0,No,5, Gold ,234
9674,15784148,Beneventi,643.0,france,M,62.0,9,0.0,2,No,No,155870.82,N0,No,5,Platinum,652
9675,15578098,Jamieson,600.0,france,M,31.0,8,0.0,2,Yes,Yes,121555.51,N0,No,2, Gold ,930
9676,15638621,Simmons,735.0, spain ,M,39.0,1,60374.98,1,Yes,No,40223.74,N0,No,3, Gold ,351
9677,15720924,Chijioke,585.0,france,FEMALE,34.0,1,0.0,1,Yes,Yes,75503.6,N0,No,3, Gold ,355.0
9678,15566531,Iloerika,724.0,GERMANY,M,33.0,4,88046.88,1,No,Yes,186942.49,Yess,Yes,3,SILVR,756
9679,15718064,Chia,635.0, spain ,M,29.0,2,0.0,2,No,No,117173.8,N0,No,1, Gold ,624
9680,15605067,Nwachinemelu,472.0,france,M,19.0,9,0.0,2,Yes,No,3453.4,N0,No,5,Platinum,101.0
9681,15655335,Becher,590.0,france,M,36.0,1,0.0,2,Yes,No,48876.84,N0,No,1,SILVR,543.0
9682,15607301,Romano,543.0, spain ,FEMALE,63.0,8,38.0,1,Yes,Yes,11830.53,N0,No,3,Platinum,746
9683,15694628,Walker,686.0,GERMANY,FEMALE,39.0,4,157731.6,2,Yes,No,162820.6,N0,No,1, Gold ,323
9684,15607112,Chiawuotu,606.0,france,M,32.0,6,543.0,2,No,Yes,36540.63,N0,No,3,Platinum,543.0
9685,15635775,Watt,781.0,france,M,33.0,3,89276.48,1,Yes,No,6959.0,N0,No,4,diamond,953
9686,15644280,Udegbunam,593.0,france,M,45.0,4,138825.19,1,No,No,10828.78,N0,No,5,Platinum,475
9687,15708362,Watson,793.0,france,M,63.0,4,103729.79,2,Yes,Yes,80272.06,N0,No,3,diamond,650
9688,15771997,Bryant,791.0,france,FEMALE,31.0,10,75499.24,1,Yes,No,22184.14,N0,No,2, Gold ,303
9689,15730579,Ward,850.0,france,M,68.0,5,169445.4,1,Yes,Yes,186335.07,N0,No,4,Platinum,618
9690,15728005,Urban,698.0,france,FEMALE,799.0,9,111359.55,2,Yes,No,105715.01,N0,No,5, Gold ,567
9691,15791674,Sutherland,846.0,france,FEMALE,34.0,10,142388.61,2,No,Yes,68393.64,Yess,Yes,5,SILVR,451
9692,15754599,K'ung,765.0,france,M,42.0,4,123311.39,2,Yes,Yes,82868.34,N0,No,5, Gold ,798
9693,15693690,Iweobiegbunam,574.0, spain ,M,52.0,7,115532.52,1,Yes,No,,N0,No,3, Gold ,101.0
9694,15728963,Wei,617.0,GERMANY,FEMALE,51.0,10,167273.71,1,No,No,93439.75,Yess,Yes,3,Platinum,539
